group_num;n_bins;distance;method
4;77;0.548507;Intersect
4;77;2.35633;KL DIV
4;78;0.4465;Bhattacharyya
4;78;2.05715;Chisquare
4;78;0.620155;Correlation
4;78;1.1332;Chisquare Alt
4;78;0.548781;Intersect
4;78;2.36806;KL DIV
4;79;0.447052;Bhattacharyya
4;79;2.18346;Chisquare
4;79;0.591757;Correlation
4;79;1.13563;Chisquare Alt
4;79;0.547115;Intersect
4;79;2.44321;KL DIV
4;80;0.448218;Bhattacharyya
4;80;2.05173;Chisquare
4;80;0.603532;Correlation
4;80;1.13744;Chisquare Alt
4;80;0.549594;Intersect
4;80;2.41824;KL DIV
4;81;0.449496;Bhattacharyya
4;81;2.12888;Chisquare
4;81;0.596324;Correlation
4;81;1.14888;Chisquare Alt
4;81;0.54391;Intersect
4;81;2.395;KL DIV
4;82;0.448987;Bhattacharyya
4;82;2.16021;Chisquare
4;82;0.594809;Correlation
4;82;1.14339;Chisquare Alt
4;82;0.546373;Intersect
4;82;2.43164;KL DIV
4;83;0.45116;Bhattacharyya
4;83;2.18725;Chisquare
4;83;0.599297;Correlation
4;83;1.14685;Chisquare Alt
4;83;0.546707;Intersect
4;83;2.4952;KL DIV
4;84;0.44999;Bhattacharyya
4;84;2.05;Chisquare
4;84;0.601068;Correlation
4;84;1.14859;Chisquare Alt
4;84;0.546729;Intersect
4;84;2.43835;KL DIV
4;85;0.451315;Bhattacharyya
4;85;2.00916;Chisquare
4;85;0.589396;Correlation
4;85;1.15644;Chisquare Alt
4;85;0.544331;Intersect
4;85;2.4002;KL DIV
4;86;0.450552;Bhattacharyya
4;86;2.0682;Chisquare
4;86;0.605764;Correlation
4;86;1.14939;Chisquare Alt
4;86;0.545816;Intersect
4;86;2.4331;KL DIV
4;87;0.451472;Bhattacharyya
4;87;2.12499;Chisquare
4;87;0.605315;Correlation
4;87;1.14688;Chisquare Alt
4;87;0.547437;Intersect
4;87;2.48292;KL DIV
4;88;0.452123;Bhattacharyya
4;88;2.12837;Chisquare
4;88;0.602621;Correlation
4;88;1.15358;Chisquare Alt
4;88;0.545126;Intersect
4;88;2.44281;KL DIV
4;89;0.45138;Bhattacharyya
4;89;2.03076;Chisquare
4;89;0.607881;Correlation
4;89;1.15065;Chisquare Alt
4;89;0.545101;Intersect
4;89;2.46576;KL DIV
4;90;0.452175;Bhattacharyya
4;90;2.23401;Chisquare
4;90;0.599934;Correlation
4;90;1.15336;Chisquare Alt
4;90;0.544934;Intersect
4;90;2.43962;KL DIV
4;91;0.452421;Bhattacharyya
4;91;2.13899;Chisquare
4;91;0.610357;Correlation
4;91;1.15072;Chisquare Alt
4;91;0.546887;Intersect
4;91;2.47444;KL DIV
4;92;0.452812;Bhattacharyya
4;92;2.07697;Chisquare
4;92;0.605448;Correlation
4;92;1.15751;Chisquare Alt
4;92;0.543791;Intersect
4;92;2.49503;KL DIV
4;93;0.451718;Bhattacharyya
4;93;2.10453;Chisquare
4;93;0.615857;Correlation
4;93;1.15055;Chisquare Alt
4;93;0.547675;Intersect
4;93;2.42296;KL DIV
4;94;0.453726;Bhattacharyya
4;94;2.12122;Chisquare
4;94;0.592501;Correlation
4;94;1.16448;Chisquare Alt
4;94;0.542434;Intersect
4;94;2.43665;KL DIV
4;95;0.452962;Bhattacharyya
4;95;2.04881;Chisquare
4;95;0.609235;Correlation
4;95;1.15645;Chisquare Alt
4;95;0.543644;Intersect
4;95;2.4703;KL DIV
4;96;0.455773;Bhattacharyya
4;96;2.13132;Chisquare
4;96;0.594228;Correlation
4;96;1.17245;Chisquare Alt
4;96;0.540498;Intersect
4;96;2.49367;KL DIV
4;97;0.454577;Bhattacharyya
4;97;2.21311;Chisquare
4;97;0.60814;Correlation
4;97;1.16348;Chisquare Alt
4;97;0.542959;Intersect
4;97;2.44474;KL DIV
4;98;0.45363;Bhattacharyya
4;98;2.0985;Chisquare
4;98;0.594163;Correlation
4;98;1.16625;Chisquare Alt
4;98;0.54192;Intersect
4;98;2.39687;KL DIV
4;99;0.456319;Bhattacharyya
4;99;2.11824;Chisquare
4;99;0.608172;Correlation
4;99;1.16831;Chisquare Alt
4;99;0.544231;Intersect
4;99;2.52382;KL DIV
4;100;0.454966;Bhattacharyya
4;100;2.07313;Chisquare
4;100;0.599707;Correlation
4;100;1.1658;Chisquare Alt
4;100;0.542396;Intersect
4;100;2.47022;KL DIV
4;101;0.454683;Bhattacharyya
4;101;2.15405;Chisquare
4;101;0.611993;Correlation
4;101;1.16817;Chisquare Alt
4;101;0.541917;Intersect
4;101;2.47215;KL DIV
4;102;0.456644;Bhattacharyya
4;102;2.19704;Chisquare
4;102;0.591366;Correlation
4;102;1.17712;Chisquare Alt
4;102;0.540369;Intersect
4;102;2.43109;KL DIV
4;103;0.456781;Bhattacharyya
4;103;2.18843;Chisquare
4;103;0.614592;Correlation
4;103;1.17168;Chisquare Alt
4;103;0.542761;Intersect
4;103;2.53307;KL DIV
4;104;0.456987;Bhattacharyya
4;104;2.28846;Chisquare
4;104;0.599448;Correlation
4;104;1.17412;Chisquare Alt
4;104;0.541745;Intersect
4;104;2.49766;KL DIV
4;105;0.456164;Bhattacharyya
4;105;2.21086;Chisquare
4;105;0.6094;Correlation
4;105;1.17328;Chisquare Alt
4;105;0.539861;Intersect
4;105;2.47981;KL DIV
4;106;0.458117;Bhattacharyya
4;106;2.22897;Chisquare
4;106;0.595197;Correlation
4;106;1.17875;Chisquare Alt
4;106;0.541988;Intersect
4;106;2.49621;KL DIV
4;107;0.457455;Bhattacharyya
4;107;2.1292;Chisquare
4;107;0.609503;Correlation
4;107;1.1745;Chisquare Alt
4;107;0.540336;Intersect
4;107;2.50479;KL DIV
4;108;0.458504;Bhattacharyya
4;108;2.16757;Chisquare
4;108;0.597242;Correlation
4;108;1.18139;Chisquare Alt
4;108;0.539061;Intersect
4;108;2.50951;KL DIV
4;109;0.45728;Bhattacharyya
4;109;2.27102;Chisquare
4;109;0.611423;Correlation
4;109;1.17348;Chisquare Alt
4;109;0.539487;Intersect
4;109;2.46651;KL DIV
4;110;0.459676;Bhattacharyya
4;110;2.28017;Chisquare
4;110;0.590435;Correlation
4;110;1.18614;Chisquare Alt
4;110;0.538173;Intersect
4;110;2.51209;KL DIV
4;111;0.45955;Bhattacharyya
4;111;2.22718;Chisquare
4;111;0.583666;Correlation
4;111;1.18945;Chisquare Alt
4;111;0.537326;Intersect
4;111;2.46815;KL DIV
4;112;0.460674;Bhattacharyya
4;112;2.34451;Chisquare
4;112;0.594496;Correlation
4;112;1.18858;Chisquare Alt
4;112;0.53758;Intersect
4;112;2.54404;KL DIV
4;113;0.460641;Bhattacharyya
4;113;2.19507;Chisquare
4;113;0.575955;Correlation
4;113;1.19065;Chisquare Alt
4;113;0.537822;Intersect
4;113;2.48478;KL DIV
4;114;0.460361;Bhattacharyya
4;114;2.18564;Chisquare
4;114;0.578426;Correlation
4;114;1.18593;Chisquare Alt
4;114;0.537998;Intersect
4;114;2.52819;KL DIV
4;115;0.46159;Bhattacharyya
4;115;2.26616;Chisquare
4;115;0.575055;Correlation
4;115;1.19482;Chisquare Alt
4;115;0.536851;Intersect
4;115;2.47514;KL DIV
4;116;0.461056;Bhattacharyya
4;116;2.34314;Chisquare
4;116;0.577403;Correlation
4;116;1.1875;Chisquare Alt
4;116;0.538255;Intersect
4;116;2.51474;KL DIV
4;117;0.46312;Bhattacharyya
4;117;2.25249;Chisquare
4;117;0.570347;Correlation
4;117;1.20226;Chisquare Alt
4;117;0.535766;Intersect
4;117;2.53927;KL DIV
4;118;0.462823;Bhattacharyya
4;118;2.22444;Chisquare
4;118;0.571704;Correlation
4;118;1.19681;Chisquare Alt
4;118;0.536787;Intersect
4;118;2.54187;KL DIV
4;119;0.464495;Bhattacharyya
4;119;2.40103;Chisquare
4;119;0.567504;Correlation
4;119;1.20752;Chisquare Alt
4;119;0.53677;Intersect
4;119;2.47393;KL DIV
4;120;0.462368;Bhattacharyya
4;120;2.31758;Chisquare
4;120;0.568527;Correlation
4;120;1.19668;Chisquare Alt
4;120;0.535222;Intersect
4;120;2.53858;KL DIV
4;121;0.464059;Bhattacharyya
4;121;2.13111;Chisquare
4;121;0.559579;Correlation
4;121;1.2041;Chisquare Alt
4;121;0.535665;Intersect
4;121;2.56274;KL DIV
4;122;0.463308;Bhattacharyya
4;122;2.40508;Chisquare
4;122;0.571077;Correlation
4;122;1.20113;Chisquare Alt
4;122;0.534249;Intersect
4;122;2.52562;KL DIV
4;123;0.464985;Bhattacharyya
4;123;2.31101;Chisquare
4;123;0.559708;Correlation
4;123;1.21072;Chisquare Alt
4;123;0.53419;Intersect
4;123;2.53469;KL DIV
4;124;0.4632;Bhattacharyya
4;124;2.25822;Chisquare
4;124;0.562025;Correlation
4;124;1.20225;Chisquare Alt
4;124;0.534767;Intersect
4;124;2.53238;KL DIV
4;125;0.466834;Bhattacharyya
4;125;2.40704;Chisquare
4;125;0.561754;Correlation
4;125;1.21709;Chisquare Alt
4;125;0.532775;Intersect
4;125;2.56327;KL DIV
4;126;0.463868;Bhattacharyya
4;126;2.27812;Chisquare
4;126;0.569377;Correlation
4;126;1.2051;Chisquare Alt
4;126;0.534044;Intersect
4;126;2.51945;KL DIV
4;127;0.466196;Bhattacharyya
4;127;2.22081;Chisquare
4;127;0.567331;Correlation
4;127;1.21533;Chisquare Alt
4;127;0.533507;Intersect
4;127;2.53245;KL DIV
4;128;0.465303;Bhattacharyya
4;128;2.36138;Chisquare
4;128;0.569546;Correlation
4;128;1.20983;Chisquare Alt
4;128;0.533267;Intersect
4;128;2.55273;KL DIV
4;129;0.467518;Bhattacharyya
4;129;2.39874;Chisquare
4;129;0.566429;Correlation
4;129;1.21922;Chisquare Alt
4;129;0.532478;Intersect
4;129;2.56878;KL DIV
4;130;0.464433;Bhattacharyya
4;130;2.26728;Chisquare
4;130;0.573253;Correlation
4;130;1.20664;Chisquare Alt
4;130;0.534294;Intersect
4;130;2.52212;KL DIV
4;131;0.467468;Bhattacharyya
4;131;2.41923;Chisquare
4;131;0.56861;Correlation
4;131;1.21864;Chisquare Alt
4;131;0.532864;Intersect
4;131;2.54938;KL DIV
4;132;0.466362;Bhattacharyya
4;132;2.44045;Chisquare
4;132;0.56947;Correlation
4;132;1.21231;Chisquare Alt
4;132;0.532905;Intersect
4;132;2.5666;KL DIV
4;133;0.467748;Bhattacharyya
4;133;2.28068;Chisquare
4;133;0.567534;Correlation
4;133;1.21893;Chisquare Alt
4;133;0.533076;Intersect
4;133;2.58474;KL DIV
4;134;0.466474;Bhattacharyya
4;134;2.49526;Chisquare
4;134;0.57008;Correlation
4;134;1.21412;Chisquare Alt
4;134;0.53222;Intersect
4;134;2.52512;KL DIV
4;135;0.468438;Bhattacharyya
4;135;2.42838;Chisquare
4;135;0.564597;Correlation
4;135;1.22336;Chisquare Alt
4;135;0.531496;Intersect
4;135;2.56912;KL DIV
4;136;0.46616;Bhattacharyya
4;136;2.33586;Chisquare
4;136;0.564605;Correlation
4;136;1.21317;Chisquare Alt
4;136;0.532834;Intersect
4;136;2.55917;KL DIV
4;137;0.468734;Bhattacharyya
4;137;2.50921;Chisquare
4;137;0.56761;Correlation
4;137;1.22275;Chisquare Alt
4;137;0.53139;Intersect
4;137;2.56429;KL DIV
4;138;0.467775;Bhattacharyya
4;138;2.49423;Chisquare
4;138;0.570495;Correlation
4;138;1.21657;Chisquare Alt
4;138;0.53263;Intersect
4;138;2.55566;KL DIV
4;139;0.469102;Bhattacharyya
4;139;2.4071;Chisquare
4;139;0.564668;Correlation
4;139;1.22615;Chisquare Alt
4;139;0.529866;Intersect
4;139;2.56984;KL DIV
4;140;0.468027;Bhattacharyya
4;140;2.39178;Chisquare
4;140;0.562012;Correlation
4;140;1.21955;Chisquare Alt
4;140;0.532057;Intersect
4;140;2.56623;KL DIV
4;141;0.470158;Bhattacharyya
4;141;2.48335;Chisquare
4;141;0.562924;Correlation
4;141;1.22836;Chisquare Alt
4;141;0.529679;Intersect
4;141;2.57736;KL DIV
4;142;0.468867;Bhattacharyya
4;142;2.38905;Chisquare
4;142;0.566377;Correlation
4;142;1.22146;Chisquare Alt
4;142;0.531575;Intersect
4;142;2.58921;KL DIV
4;143;0.468578;Bhattacharyya
4;143;2.30028;Chisquare
4;143;0.557164;Correlation
4;143;1.22345;Chisquare Alt
4;143;0.531301;Intersect
4;143;2.55384;KL DIV
4;144;0.469749;Bhattacharyya
4;144;2.48559;Chisquare
4;144;0.56231;Correlation
4;144;1.22705;Chisquare Alt
4;144;0.530046;Intersect
4;144;2.58806;KL DIV
4;145;0.469024;Bhattacharyya
4;145;2.43422;Chisquare
4;145;0.561319;Correlation
4;145;1.22367;Chisquare Alt
4;145;0.53109;Intersect
4;145;2.57235;KL DIV
4;146;0.470448;Bhattacharyya
4;146;2.42961;Chisquare
4;146;0.549893;Correlation
4;146;1.23166;Chisquare Alt
4;146;0.529464;Intersect
4;146;2.60396;KL DIV
4;147;0.470322;Bhattacharyya
4;147;2.47786;Chisquare
4;147;0.559112;Correlation
4;147;1.22902;Chisquare Alt
4;147;0.530493;Intersect
4;147;2.56041;KL DIV
4;148;0.469784;Bhattacharyya
4;148;2.4279;Chisquare
4;148;0.550674;Correlation
4;148;1.23069;Chisquare Alt
4;148;0.530455;Intersect
4;148;2.54722;KL DIV
4;149;0.470369;Bhattacharyya
4;149;2.26822;Chisquare
4;149;0.562751;Correlation
4;149;1.22966;Chisquare Alt
4;149;0.530082;Intersect
4;149;2.57753;KL DIV
4;150;0.471882;Bhattacharyya
4;150;2.50761;Chisquare
4;150;0.548057;Correlation
4;150;1.23591;Chisquare Alt
4;150;0.529778;Intersect
4;150;2.61659;KL DIV
4;151;0.471721;Bhattacharyya
4;151;2.42993;Chisquare
4;151;0.555713;Correlation
4;151;1.23404;Chisquare Alt
4;151;0.529433;Intersect
4;151;2.58245;KL DIV
4;152;0.471461;Bhattacharyya
4;152;2.37297;Chisquare
4;152;0.55322;Correlation
4;152;1.23647;Chisquare Alt
4;152;0.528433;Intersect
4;152;2.57258;KL DIV
4;153;0.471206;Bhattacharyya
4;153;2.42119;Chisquare
4;153;0.559697;Correlation
4;153;1.23219;Chisquare Alt
4;153;0.530956;Intersect
4;153;2.59164;KL DIV
4;154;0.472801;Bhattacharyya
4;154;2.4623;Chisquare
4;154;0.550255;Correlation
4;154;1.23922;Chisquare Alt
4;154;0.528507;Intersect
4;154;2.60066;KL DIV
4;155;0.47163;Bhattacharyya
4;155;2.28533;Chisquare
4;155;0.548292;Correlation
4;155;1.23595;Chisquare Alt
4;155;0.529766;Intersect
4;155;2.57831;KL DIV
4;156;0.472336;Bhattacharyya
4;156;2.53353;Chisquare
4;156;0.557553;Correlation
4;156;1.24021;Chisquare Alt
4;156;0.528654;Intersect
4;156;2.57031;KL DIV
4;157;0.474206;Bhattacharyya
4;157;2.5039;Chisquare
4;157;0.55375;Correlation
4;157;1.24097;Chisquare Alt
4;157;0.52911;Intersect
4;157;2.63438;KL DIV
4;158;0.472441;Bhattacharyya
4;158;2.32554;Chisquare
4;158;0.551129;Correlation
4;158;1.24209;Chisquare Alt
4;158;0.52709;Intersect
4;158;2.58043;KL DIV
4;159;0.472918;Bhattacharyya
4;159;2.5367;Chisquare
4;159;0.556254;Correlation
4;159;1.23767;Chisquare Alt
4;159;0.530097;Intersect
4;159;2.5873;KL DIV
4;160;0.473672;Bhattacharyya
4;160;2.60596;Chisquare
4;160;0.554741;Correlation
4;160;1.24436;Chisquare Alt
4;160;0.526356;Intersect
4;160;2.5813;KL DIV
4;161;0.473002;Bhattacharyya
4;161;2.36673;Chisquare
4;161;0.556551;Correlation
4;161;1.23891;Chisquare Alt
4;161;0.529541;Intersect
4;161;2.57777;KL DIV
4;162;0.475162;Bhattacharyya
4;162;2.47945;Chisquare
4;162;0.554949;Correlation
4;162;1.24754;Chisquare Alt
4;162;0.526505;Intersect
4;162;2.64428;KL DIV
4;163;0.474803;Bhattacharyya
4;163;2.52731;Chisquare
4;163;0.551409;Correlation
4;163;1.24545;Chisquare Alt
4;163;0.527198;Intersect
4;163;2.61978;KL DIV
4;164;0.475442;Bhattacharyya
4;164;2.43896;Chisquare
4;164;0.551368;Correlation
4;164;1.2493;Chisquare Alt
4;164;0.526904;Intersect
4;164;2.64389;KL DIV
4;165;0.47473;Bhattacharyya
4;165;2.44337;Chisquare
4;165;0.541391;Correlation
4;165;1.24786;Chisquare Alt
4;165;0.526243;Intersect
4;165;2.61484;KL DIV
4;166;0.476037;Bhattacharyya
4;166;2.52946;Chisquare
4;166;0.551812;Correlation
4;166;1.24983;Chisquare Alt
4;166;0.526794;Intersect
4;166;2.64188;KL DIV
4;167;0.475106;Bhattacharyya
4;167;2.45813;Chisquare
4;167;0.546307;Correlation
4;167;1.24675;Chisquare Alt
4;167;0.526858;Intersect
4;167;2.61916;KL DIV
4;168;0.475239;Bhattacharyya
4;168;2.4888;Chisquare
4;168;0.550509;Correlation
4;168;1.25163;Chisquare Alt
4;168;0.525515;Intersect
4;168;2.59265;KL DIV
4;169;0.476656;Bhattacharyya
4;169;2.52784;Chisquare
4;169;0.543785;Correlation
4;169;1.25376;Chisquare Alt
4;169;0.525776;Intersect
4;169;2.62864;KL DIV
4;170;0.476319;Bhattacharyya
4;170;2.45343;Chisquare
4;170;0.559158;Correlation
4;170;1.25264;Chisquare Alt
4;170;0.527495;Intersect
4;170;2.64359;KL DIV
4;171;0.476687;Bhattacharyya
4;171;2.45519;Chisquare
4;171;0.552223;Correlation
4;171;1.25252;Chisquare Alt
4;171;0.526317;Intersect
4;171;2.63198;KL DIV
4;172;0.476683;Bhattacharyya
4;172;2.36295;Chisquare
4;172;0.571791;Correlation
4;172;1.25311;Chisquare Alt
4;172;0.525833;Intersect
4;172;2.60372;KL DIV
4;173;0.477323;Bhattacharyya
4;173;2.52238;Chisquare
4;173;0.546226;Correlation
4;173;1.25589;Chisquare Alt
4;173;0.52486;Intersect
4;173;2.6265;KL DIV
4;174;0.475958;Bhattacharyya
4;174;2.45949;Chisquare
4;174;0.571393;Correlation
4;174;1.25135;Chisquare Alt
4;174;0.526241;Intersect
4;174;2.61081;KL DIV
4;175;0.478329;Bhattacharyya
4;175;2.31916;Chisquare
4;175;0.545914;Correlation
4;175;1.25762;Chisquare Alt
4;175;0.524973;Intersect
4;175;2.63908;KL DIV
4;176;0.47755;Bhattacharyya
4;176;2.52711;Chisquare
4;176;0.576187;Correlation
4;176;1.25713;Chisquare Alt
4;176;0.524797;Intersect
4;176;2.61993;KL DIV
4;177;0.478273;Bhattacharyya
4;177;2.51937;Chisquare
4;177;0.547835;Correlation
4;177;1.25789;Chisquare Alt
4;177;0.525447;Intersect
4;177;2.65101;KL DIV
4;178;0.478154;Bhattacharyya
4;178;2.41284;Chisquare
4;178;0.579137;Correlation
4;178;1.25952;Chisquare Alt
4;178;0.523961;Intersect
4;178;2.62508;KL DIV
4;179;0.47893;Bhattacharyya
4;179;2.50863;Chisquare
4;179;0.550652;Correlation
4;179;1.26209;Chisquare Alt
4;179;0.523946;Intersect
4;179;2.6407;KL DIV
4;180;0.478133;Bhattacharyya
4;180;2.56746;Chisquare
4;180;0.575797;Correlation
4;180;1.25882;Chisquare Alt
4;180;0.524545;Intersect
4;180;2.63256;KL DIV
4;181;0.479898;Bhattacharyya
4;181;2.39335;Chisquare
4;181;0.551525;Correlation
4;181;1.2645;Chisquare Alt
4;181;0.523603;Intersect
4;181;2.66896;KL DIV
4;182;0.479145;Bhattacharyya
4;182;2.59741;Chisquare
4;182;0.574418;Correlation
4;182;1.26301;Chisquare Alt
4;182;0.522885;Intersect
4;182;2.62945;KL DIV
4;183;0.480324;Bhattacharyya
4;183;2.53088;Chisquare
4;183;0.533402;Correlation
4;183;1.27035;Chisquare Alt
4;183;0.521635;Intersect
4;183;2.66446;KL DIV
4;184;0.47986;Bhattacharyya
4;184;2.3995;Chisquare
4;184;0.579103;Correlation
4;184;1.26423;Chisquare Alt
4;184;0.523674;Intersect
4;184;2.64514;KL DIV
4;185;0.481491;Bhattacharyya
4;185;2.65132;Chisquare
4;185;0.533876;Correlation
4;185;1.27426;Chisquare Alt
4;185;0.52133;Intersect
4;185;2.62909;KL DIV
4;186;0.479981;Bhattacharyya
4;186;2.47595;Chisquare
4;186;0.571257;Correlation
4;186;1.26845;Chisquare Alt
4;186;0.522441;Intersect
4;186;2.65761;KL DIV
4;187;0.482798;Bhattacharyya
4;187;2.39222;Chisquare
4;187;0.532998;Correlation
4;187;1.27609;Chisquare Alt
4;187;0.522203;Intersect
4;187;2.67395;KL DIV
4;188;0.481991;Bhattacharyya
4;188;2.49364;Chisquare
4;188;0.575439;Correlation
4;188;1.27215;Chisquare Alt
4;188;0.521779;Intersect
4;188;2.70394;KL DIV
4;189;0.481476;Bhattacharyya
4;189;2.60404;Chisquare
4;189;0.529862;Correlation
4;189;1.27486;Chisquare Alt
4;189;0.521862;Intersect
4;189;2.6276;KL DIV
4;190;0.482354;Bhattacharyya
4;190;2.27438;Chisquare
4;190;0.573478;Correlation
4;190;1.27517;Chisquare Alt
4;190;0.520186;Intersect
4;190;2.66799;KL DIV
4;191;0.482786;Bhattacharyya
4;191;2.53875;Chisquare
4;191;0.534669;Correlation
4;191;1.27793;Chisquare Alt
4;191;0.521611;Intersect
4;191;2.6693;KL DIV
4;192;0.48379;Bhattacharyya
4;192;2.38243;Chisquare
4;192;0.57007;Correlation
4;192;1.27891;Chisquare Alt
4;192;0.520636;Intersect
4;192;2.70102;KL DIV
4;193;0.483195;Bhattacharyya
4;193;2.46738;Chisquare
4;193;0.535445;Correlation
4;193;1.27867;Chisquare Alt
4;193;0.521556;Intersect
4;193;2.6606;KL DIV
4;194;0.482819;Bhattacharyya
4;194;2.48803;Chisquare
4;194;0.578361;Correlation
4;194;1.27804;Chisquare Alt
4;194;0.520402;Intersect
4;194;2.663;KL DIV
4;195;0.484228;Bhattacharyya
4;195;2.49771;Chisquare
4;195;0.523112;Correlation
4;195;1.2834;Chisquare Alt
4;195;0.519941;Intersect
4;195;2.69873;KL DIV
4;196;0.483336;Bhattacharyya
4;196;2.38263;Chisquare
4;196;0.571888;Correlation
4;196;1.27802;Chisquare Alt
4;196;0.519806;Intersect
4;196;2.66601;KL DIV
4;197;0.48469;Bhattacharyya
4;197;2.56732;Chisquare
4;197;0.526708;Correlation
4;197;1.28736;Chisquare Alt
4;197;0.518416;Intersect
4;197;2.68706;KL DIV
4;198;0.484313;Bhattacharyya
4;198;2.41012;Chisquare
4;198;0.567115;Correlation
4;198;1.28322;Chisquare Alt
4;198;0.519886;Intersect
4;198;2.67575;KL DIV
4;199;0.484571;Bhattacharyya
4;199;2.49371;Chisquare
4;199;0.513798;Correlation
4;199;1.2861;Chisquare Alt
4;199;0.519466;Intersect
4;199;2.68796;KL DIV
4;200;0.484523;Bhattacharyya
4;200;2.50432;Chisquare
4;200;0.579912;Correlation
4;200;1.2829;Chisquare Alt
4;200;0.520005;Intersect
4;200;2.6862;KL DIV
4;201;0.485056;Bhattacharyya
4;201;2.48787;Chisquare
4;201;0.513491;Correlation
4;201;1.28836;Chisquare Alt
4;201;0.519371;Intersect
4;201;2.66838;KL DIV
4;202;0.484995;Bhattacharyya
4;202;2.40691;Chisquare
4;202;0.577049;Correlation
4;202;1.28619;Chisquare Alt
4;202;0.518758;Intersect
4;202;2.69166;KL DIV
4;203;0.486619;Bhattacharyya
4;203;2.62507;Chisquare
4;203;0.516733;Correlation
4;203;1.29158;Chisquare Alt
4;203;0.518473;Intersect
4;203;2.71753;KL DIV
4;204;0.485634;Bhattacharyya
4;204;2.35884;Chisquare
4;204;0.574158;Correlation
4;204;1.2882;Chisquare Alt
4;204;0.519256;Intersect
4;204;2.72144;KL DIV
4;205;0.48558;Bhattacharyya
4;205;2.40602;Chisquare
4;205;0.514922;Correlation
4;205;1.28997;Chisquare Alt
4;205;0.518371;Intersect
4;205;2.67496;KL DIV
4;206;0.487462;Bhattacharyya
4;206;2.69949;Chisquare
4;206;0.574655;Correlation
4;206;1.29512;Chisquare Alt
4;206;0.517635;Intersect
4;206;2.70877;KL DIV
4;207;0.486666;Bhattacharyya
4;207;2.52025;Chisquare
4;207;0.524459;Correlation
4;207;1.29177;Chisquare Alt
4;207;0.518852;Intersect
4;207;2.71039;KL DIV
4;208;0.48609;Bhattacharyya
4;208;2.48538;Chisquare
4;208;0.574381;Correlation
4;208;1.29117;Chisquare Alt
4;208;0.518579;Intersect
4;208;2.68839;KL DIV
4;209;0.488141;Bhattacharyya
4;209;2.62054;Chisquare
4;209;0.516737;Correlation
4;209;1.29821;Chisquare Alt
4;209;0.517116;Intersect
4;209;2.7329;KL DIV
4;210;0.48706;Bhattacharyya
4;210;2.59027;Chisquare
4;210;0.567593;Correlation
4;210;1.29459;Chisquare Alt
4;210;0.51702;Intersect
4;210;2.69773;KL DIV
4;211;0.487628;Bhattacharyya
4;211;2.42122;Chisquare
4;211;0.519346;Correlation
4;211;1.29714;Chisquare Alt
4;211;0.516842;Intersect
4;211;2.71425;KL DIV
4;212;0.488951;Bhattacharyya
4;212;2.69056;Chisquare
4;212;0.567432;Correlation
4;212;1.30153;Chisquare Alt
4;212;0.515692;Intersect
4;212;2.7396;KL DIV
4;213;0.489331;Bhattacharyya
4;213;2.51946;Chisquare
4;213;0.51862;Correlation
4;213;1.30268;Chisquare Alt
4;213;0.516732;Intersect
4;213;2.72826;KL DIV
4;214;0.488942;Bhattacharyya
4;214;2.64653;Chisquare
4;214;0.56352;Correlation
4;214;1.30183;Chisquare Alt
4;214;0.515438;Intersect
4;214;2.718;KL DIV
4;215;0.490378;Bhattacharyya
4;215;2.4173;Chisquare
4;215;0.514809;Correlation
4;215;1.3058;Chisquare Alt
4;215;0.516062;Intersect
4;215;2.74734;KL DIV
4;216;0.490058;Bhattacharyya
4;216;2.5567;Chisquare
4;216;0.568224;Correlation
4;216;1.30277;Chisquare Alt
4;216;0.51569;Intersect
4;216;2.74523;KL DIV
4;217;0.490657;Bhattacharyya
4;217;2.6208;Chisquare
4;217;0.509731;Correlation
4;217;1.30945;Chisquare Alt
4;217;0.515557;Intersect
4;217;2.73417;KL DIV
4;218;0.490285;Bhattacharyya
4;218;2.51829;Chisquare
4;218;0.563773;Correlation
4;218;1.30489;Chisquare Alt
4;218;0.514647;Intersect
4;218;2.7461;KL DIV
4;219;0.491383;Bhattacharyya
4;219;2.45118;Chisquare
4;219;0.518731;Correlation
4;219;1.31106;Chisquare Alt
4;219;0.515544;Intersect
4;219;2.74473;KL DIV
4;220;0.491859;Bhattacharyya
4;220;2.72747;Chisquare
4;220;0.537118;Correlation
4;220;1.31407;Chisquare Alt
4;220;0.5135;Intersect
4;220;2.74483;KL DIV
4;221;0.491754;Bhattacharyya
4;221;2.45972;Chisquare
4;221;0.512566;Correlation
4;221;1.31237;Chisquare Alt
4;221;0.515931;Intersect
4;221;2.74499;KL DIV
4;222;0.492075;Bhattacharyya
4;222;2.60517;Chisquare
4;222;0.548939;Correlation
4;222;1.31383;Chisquare Alt
4;222;0.51424;Intersect
4;222;2.72042;KL DIV
4;223;0.491943;Bhattacharyya
4;223;2.64027;Chisquare
4;223;0.513377;Correlation
4;223;1.31525;Chisquare Alt
4;223;0.514292;Intersect
4;223;2.73921;KL DIV
4;224;0.493239;Bhattacharyya
4;224;2.53353;Chisquare
4;224;0.546878;Correlation
4;224;1.31629;Chisquare Alt
4;224;0.513268;Intersect
4;224;2.7647;KL DIV
4;225;0.493064;Bhattacharyya
4;225;2.58703;Chisquare
4;225;0.50644;Correlation
4;225;1.31949;Chisquare Alt
4;225;0.512388;Intersect
4;225;2.77992;KL DIV
4;226;0.492592;Bhattacharyya
4;226;2.59296;Chisquare
4;226;0.544912;Correlation
